ID,Age,Gender,Room_Temperature (°C),Bedtime,Wakeup_Time
1347,19,Female,21,23:36,7:41
1348,19,Female,20,23:25,7:06
1349,20,Male,22,22:46,6:43
1350,33,Male,21,23:24,6:50
1351,29,Male,20,21:16,7:55
1352,44,Female,21,21:47,7:19
1353,29,Male,18,21:25,5:23
1354,49,Male,21,21:20,5:00
1355,26,Male,25,23:49,7:22
1356,28,Male,22,23:15,7:30
1357,36,Male,20,23:48,5:52
1358,18,Female,23,23:25,6:34
1359,20,Female,18,22:07,6:10
1360,45,Male,22,21:09,5:46
1361,61,Female,19,21:26,6:11
1362,54,Male,25,22:35,5:37
1363,26,Female,25,21:42,7:27
1364,19,Male,25,23:10,5:24
1365,46,Female,18,23:17,5:25
1366,38,Female,20,23:42,5:46
1367,59,Female,20,22:12,6:41
1368,33,Female,21,22:20,5:58
1369,20,Female,23,22:20,7:28
1370,29,Female,18,22:33,6:18
1371,30,Female,23,22:43,6:45
1372,53,Male,18,23:15,6:47
1373,40,Female,20,23:56,5:58
1374,31,Female,19,22:15,7:03
1375,47,Male,20,21:14,5:14
1376,62,Male,23,23:51,7:31
1377,22,Male,20,21:45,5:57
1378,30,Female,18,22:27,6:01
1379,63,Female,19,22:21,5:19
1380,37,Male,23,22:47,7:00
1381,20,Female,23,22:26,6:38
1382,53,Female,22,21:11,6:21
1383,35,Female,21,22:14,5:35
1384,64,Male,23,21:35,7:37
1385,44,Male,24,23:03,5:17
1386,31,Female,25,23:01,7:26
1387,31,Female,21,22:56,6:38
1388,42,Male,24,23:04,5:22
1389,34,Female,24,21:28,7:14
1390,54,Male,18,22:35,7:15
1391,18,Male,18,23:37,6:09
1392,42,Female,25,23:33,5:37
1393,34,Female,18,23:55,5:53
1394,46,Male,23,23:18,5:17
1395,49,Male,21,23:38,6:41
1396,62,Female,18,22:31,6:41
1397,56,Female,21,23:36,7:27
1398,28,Female,21,22:14,6:43
1399,52,Male,20,23:08,7:17
1400,18,Male,22,23:31,7:25
1401,60,Female,23,22:36,6:24
1402,48,Female,23,21:16,7:01
1403,37,Male,19,22:12,5:09
1404,59,Female,24,23:30,5:45
1405,64,Male,20,22:30,6:36
1406,50,Male,23,23:23,5:16
1407,22,Female,25,23:35,6:17
1408,18,Male,22,23:11,7:23
1409,63,Male,20,22:07,6:39
1410,47,Female,18,23:46,7:55
1411,49,Female,19,22:51,5:54
1412,26,Female,22,22:17,6:25
1413,47,Female,21,23:58,6:53
1414,61,Female,19,22:44,5:23
1415,22,Female,25,22:35,7:22
1416,61,Female,23,23:10,7:17
1417,61,Female,24,23:25,5:28
1418,31,Male,23,21:39,7:16
1419,48,Female,19,22:04,5:58
1420,40,Female,25,23:13,7:34
1421,33,Female,20,23:57,7:01
1422,49,Male,18,23:46,7:28
1423,56,Male,24,21:37,6:25
1424,38,Male,20,22:34,6:25
1425,46,Male,21,23:23,6:02
1426,19,Female,19,23:18,6:07
1427,43,Male,25,21:21,5:02
1428,26,Female,21,21:55,6:51
1429,51,Female,23,22:12,7:21
1430,56,Male,23,23:37,6:09
1431,63,Male,23,22:44,5:58
1432,37,Male,22,23:01,7:56
1433,57,Female,21,23:12,5:37
1434,48,Male,25,21:18,6:25
1435,57,Male,22,22:39,7:49
1436,43,Female,22,21:32,5:28
1437,38,Female,22,23:12,6:52
1438,18,Male,24,21:56,6:07
1439,40,Female,23,23:08,5:39
1440,41,Male,22,22:07,5:22
1441,35,Female,25,21:39,7:34
1442,35,Male,21,23:08,6:32
1443,50,Male,22,22:55,6:08
1444,22,Male,20,21:08,5:09
1445,31,Female,23,23:06,7:24
1446,25,Female,23,22:32,5:39
1447,39,Male,25,21:03,5:15
1448,65,Male,24,23:55,6:33
1449,55,Male,18,21:32,5:25
1450,37,Male,20,23:02,7:47
1451,34,Female,21,23:52,6:28
1452,29,Male,21,23:06,5:21
1453,19,Male,25,21:50,7:23
1454,60,Female,22,23:58,7:05
1455,50,Male,22,22:09,6:05
1456,24,Male,19,22:15,7:25
1457,60,Female,25,23:30,6:54
1458,61,Female,20,21:43,7:00
1459,58,Female,22,21:06,5:55
1460,24,Female,19,22:24,6:13
1461,21,Female,24,23:00,6:34
1462,47,Male,22,21:34,5:34
1463,60,Male,25,21:58,6:51
1464,65,Male,25,22:35,6:15
1465,42,Female,20,21:34,6:19
1466,20,Female,22,22:42,6:54
1467,23,Female,21,22:30,5:16
1468,31,Female,18,23:26,5:35
1469,25,Male,18,22:36,6:47
1470,56,Female,18,22:48,5:41
1471,32,Female,20,22:12,7:52
1472,37,Male,25,21:59,6:35
1473,20,Male,24,23:18,7:00
1474,22,Female,18,21:50,5:14
1475,55,Male,22,22:48,7:55
1476,36,Female,23,22:21,7:00
1477,23,Male,22,22:30,7:40
1478,55,Male,19,23:06,6:01
1479,21,Male,24,23:09,5:42
1480,33,Male,22,22:12,6:48
1481,20,Female,22,22:27,6:44
1482,61,Female,22,22:10,6:27
1483,21,Male,20,23:19,5:02
1484,56,Male,24,21:00,5:37
1485,39,Male,21,23:56,5:35
1486,64,Female,25,22:28,5:50
1487,35,Female,23,22:58,7:46
1488,53,Male,19,22:12,5:22
1489,46,Female,21,23:46,5:50
1490,40,Male,21,22:14,5:48
1491,36,Female,19,23:53,7:19
1492,30,Male,25,21:26,5:01
1493,42,Female,25,21:06,7:13
1494,36,Male,19,21:00,5:24
1495,19,Male,25,22:53,6:35
1496,25,Female,22,21:26,5:56
1497,43,Female,19,23:12,6:47
1498,19,Male,23,22:36,5:50
1499,56,Female,22,23:22,6:51
1500,44,Female,25,22:59,5:01
1501,27,Female,25,22:46,7:13
1502,32,Female,18,22:25,7:50
1503,32,Female,23,21:07,5:33
1504,54,Female,23,22:22,7:35
1505,41,Male,22,23:40,5:49
1506,46,Male,20,23:22,7:17
1507,32,Male,22,23:26,5:21
1508,44,Male,20,23:33,6:26
1509,59,Male,22,22:32,5:25
1510,25,Female,22,21:12,5:17
1511,35,Female,19,23:00,6:04
1512,58,Male,25,23:24,5:45
1513,63,Female,24,22:22,5:15
1514,57,Female,24,22:38,7:18
1515,33,Female,21,22:02,7:33
1516,49,Male,20,23:21,6:12
1517,56,Male,21,21:57,5:07
1518,45,Female,18,23:36,5:09
1519,30,Female,24,21:15,7:17
1520,36,Male,22,22:02,5:01
1521,65,Male,20,22:11,6:54
1522,46,Female,18,21:49,5:46
1523,55,Female,18,23:15,5:32
1524,56,Male,20,23:40,6:49
1525,19,Female,18,22:13,7:43
1526,52,Male,18,21:57,6:04
1527,55,Female,20,21:22,7:10
1528,34,Male,22,23:07,6:31
1529,58,Male,24,22:55,7:37
1530,47,Female,19,21:45,6:41
1531,54,Male,21,23:09,5:22
1532,49,Male,21,21:31,6:48
1533,19,Female,20,22:19,7:09
1534,36,Female,20,23:00,7:35
1535,57,Female,25,23:09,5:53
1536,27,Male,20,23:34,6:55
1537,24,Male,24,22:39,6:44
1538,43,Female,18,23:24,7:16
1539,50,Male,20,23:01,5:22
1540,24,Female,24,23:10,6:15
1541,21,Female,24,22:26,5:08
1542,49,Female,21,23:55,5:29
1543,63,Male,23,21:49,6:34
1544,43,Male,22,23:26,6:16
1545,43,Male,18,23:17,7:31
1546,22,Female,21,22:26,5:29
1547,57,Female,21,21:14,5:18
1548,29,Female,20,22:53,5:30
1549,63,Male,25,22:55,5:25
1550,29,Male,19,23:33,6:53
1551,63,Male,21,22:34,6:53
1552,57,Female,18,21:09,6:23
1553,35,Female,21,23:26,7:06
1554,42,Male,20,21:31,7:49
1555,53,Male,25,22:13,6:51
1556,56,Male,23,22:20,5:13
1557,36,Female,25,21:35,7:20
1558,29,Female,23,23:54,7:35
1559,47,Male,22,21:34,5:00
1560,22,Male,18,22:48,5:25
1561,21,Male,22,21:33,7:49
1562,49,Male,21,23:34,5:51
1563,52,Male,18,23:12,7:55
1564,58,Female,24,23:40,5:57
1565,25,Female,21,22:21,7:42
1566,31,Male,22,21:43,5:49
1567,41,Female,25,22:40,5:02
1568,35,Male,25,23:56,6:06
1569,50,Male,21,21:40,5:48
1570,22,Male,20,22:46,5:01
1571,36,Female,23,23:35,5:11
1572,27,Female,22,23:35,7:53
1573,21,Male,25,23:28,5:15
1574,33,Female,24,21:13,6:13
1575,51,Male,21,22:24,5:12
1576,36,Male,18,21:24,5:30
1577,21,Female,23,21:31,7:58
1578,34,Male,20,23:16,5:07
1579,64,Male,25,23:46,5:36
1580,57,Male,20,21:10,7:19
1581,44,Male,23,21:43,5:19
1582,18,Female,25,23:53,7:05
1583,33,Female,20,23:47,5:45
1584,22,Male,23,22:45,7:07
1585,36,Male,25,21:46,7:44
1586,34,Female,24,23:15,5:38
1587,22,Female,25,21:18,5:26
1588,40,Male,20,22:46,7:18
1589,18,Male,22,22:04,7:22
1590,54,Male,19,22:47,7:32
1591,63,Female,25,21:52,7:03
1592,50,Male,20,21:21,6:16
1593,48,Male,20,22:47,6:06
1594,48,Male,21,23:24,7:06
1595,25,Female,20,23:42,7:28
1596,56,Female,23,23:59,7:50
1597,58,Female,23,21:31,6:14
1598,44,Female,23,23:26,5:53
1599,44,Female,18,22:09,7:43
1600,23,Female,23,21:03,7:48
1601,42,Male,18,21:37,6:46
1602,31,Female,25,23:32,5:22
1603,34,Female,22,21:34,5:42
1604,57,Female,21,22:40,5:24
1605,29,Male,20,22:55,6:52
1606,39,Female,20,23:51,6:41
1607,60,Male,19,22:03,7:35
1608,21,Male,19,21:15,7:47
1609,50,Male,23,22:49,5:36
1610,38,Female,22,22:04,5:19
1611,60,Female,23,23:01,6:27
1612,19,Male,23,22:27,7:14
1613,18,Female,23,22:01,7:51
1614,40,Male,18,22:34,5:43
1615,57,Female,19,23:50,5:36
1616,23,Male,24,22:32,5:43
1617,49,Male,21,22:01,5:29
1618,51,Female,19,23:22,6:14
1619,47,Male,18,21:29,6:04
1620,51,Male,20,21:24,7:33
1621,48,Male,18,22:53,7:22
1622,30,Female,22,22:04,7:39
1623,18,Female,21,23:28,5:57
1624,65,Male,18,23:31,7:53
1625,38,Female,23,21:27,5:48
1626,35,Male,23,21:29,7:49
1627,42,Male,25,21:05,5:42
1628,49,Male,20,21:00,6:27
1629,29,Male,25,22:02,5:15
1630,31,Male,22,22:17,6:13
1631,35,Female,21,21:19,5:59
1632,61,Male,21,21:47,7:21
1633,63,Female,24,23:51,7:06
1634,28,Male,24,21:59,6:59
1635,35,Male,20,23:31,6:27
1636,28,Male,22,23:37,7:53
1637,64,Female,25,21:33,7:19
1638,39,Female,21,22:48,7:34
1639,54,Female,25,23:37,5:46
1640,24,Female,22,23:12,7:10
1641,55,Female,23,22:31,5:42
1642,32,Female,19,23:23,5:40
1643,61,Male,18,23:07,7:10
1644,65,Male,21,22:12,6:52
1645,58,Female,25,23:23,5:05
1646,60,Male,22,21:05,6:21
1647,58,Male,20,21:25,5:47
1648,47,Female,20,23:14,5:59
1649,52,Female,20,21:55,6:22
1650,25,Female,19,21:56,5:11
1651,53,Male,18,21:29,7:19
1652,64,Male,20,23:10,7:34
1653,36,Male,20,23:55,6:46
1654,44,Female,22,22:38,6:48
1655,51,Male,22,23:04,7:12
1656,39,Female,23,22:31,6:03
1657,48,Female,22,23:00,6:43
1658,33,Male,21,23:29,5:49
1659,45,Female,22,23:56,6:56
1660,47,Female,24,23:38,6:37
1661,20,Male,21,21:53,7:50
1662,51,Female,20,23:55,7:59
1663,18,Male,21,22:57,5:16
1664,18,Female,21,23:10,5:36
1665,36,Female,18,21:56,5:44
1666,26,Female,22,22:45,7:48
1667,45,Female,25,22:49,7:46
1668,60,Male,23,23:21,5:23
1669,43,Female,25,23:19,7:53
1670,20,Female,18,21:51,6:13
1671,63,Male,20,21:30,5:14
1672,55,Female,18,23:18,6:07
1673,31,Male,22,21:04,5:41
1674,54,Male,23,21:17,6:35
1675,62,Female,19,23:59,6:57
1676,48,Male,24,21:36,7:52
1677,59,Female,25,21:37,6:25
1678,54,Female,21,22:32,7:14
1679,49,Female,23,23:35,7:33
1680,18,Female,25,22:52,6:59
1681,61,Male,22,22:10,6:29
1682,56,Male,23,23:59,7:51
1683,47,Female,23,23:37,7:38
1684,61,Female,18,22:54,6:46
1685,29,Female,21,21:29,5:33
1686,27,Female,20,22:16,5:15
1687,65,Male,21,23:44,5:07
1688,22,Male,21,21:14,6:26
1689,49,Female,21,21:41,5:56
1690,61,Male,24,21:13,7:50
1691,20,Male,18,22:14,6:14
1692,43,Male,23,21:29,6:13
1693,32,Male,24,23:51,6:18
1694,43,Male,18,21:46,6:28
1695,58,Female,18,23:50,7:13
1696,55,Male,22,22:55,5:03
1697,39,Male,23,22:38,5:38
1698,53,Female,20,22:58,7:45
1699,34,Male,19,23:32,5:39
1700,52,Male,22,22:02,5:07
1701,18,Male,19,23:30,5:42
1702,29,Male,20,22:14,7:47
1703,64,Male,25,22:37,5:02
1704,54,Female,19,22:25,7:46
1705,50,Male,22,21:48,7:13
1706,19,Female,21,23:41,6:06
1707,41,Female,22,22:20,5:05
1708,43,Female,19,23:38,7:04
1709,37,Female,19,22:29,7:52
1710,29,Male,25,22:27,7:08
1711,38,Male,19,21:35,6:36
1712,45,Male,25,22:53,6:33
1713,59,Male,21,23:18,7:35
1714,30,Male,19,21:04,7:09
1715,47,Female,18,22:19,5:03
1716,41,Male,25,21:44,5:41
1717,65,Male,18,22:57,5:25
1718,28,Female,25,22:10,6:07
1719,23,Female,24,21:50,5:14
1720,34,Male,18,22:47,6:13
1721,60,Male,21,23:50,7:00
1722,23,Female,21,23:25,7:52
1723,40,Male,24,21:43,6:49
1724,35,Male,22,23:59,5:37
1725,42,Male,24,21:57,7:16
1726,40,Male,23,23:35,6:15
1727,18,Female,24,21:02,6:46
1728,43,Male,23,22:42,5:07
1729,55,Male,19,21:00,5:18
1730,27,Male,18,21:50,5:06
1731,51,Male,20,21:26,5:46
1732,40,Male,18,23:17,5:46
1733,33,Male,21,23:22,6:39
1734,21,Male,23,23:44,5:03
1735,38,Female,20,23:27,5:04
1736,57,Male,20,21:18,6:10
1737,64,Female,19,21:43,5:38
1738,27,Female,20,22:52,7:23
1739,30,Female,19,22:26,5:12
1740,62,Male,24,22:12,7:34
1741,39,Female,24,22:09,5:09
1742,60,Male,18,22:48,7:22
1743,24,Female,23,21:09,7:09
1744,49,Male,23,23:20,5:51
1745,39,Female,22,22:48,7:56
1746,47,Male,19,22:39,6:59
1747,22,Female,21,21:59,5:46
1748,64,Female,18,23:44,6:54
1749,43,Female,21,22:19,6:19
1750,57,Male,18,23:28,6:41
1751,55,Male,23,22:40,5:37
1752,65,Male,25,22:46,6:31
1753,36,Male,22,23:39,7:37
1754,65,Female,23,23:18,5:35
1755,55,Male,23,21:03,6:16
1756,27,Female,22,22:04,6:17
1757,60,Female,24,22:26,6:25
1758,20,Male,25,21:13,5:19
1759,47,Male,21,23:38,6:58
1760,61,Female,22,21:35,6:29
1761,25,Male,23,22:56,7:11
1762,33,Female,20,21:05,5:10
1763,38,Female,23,21:58,6:05
1764,42,Female,24,23:01,5:58
1765,56,Female,21,21:16,6:43
1766,63,Female,19,22:36,6:35
1767,38,Female,21,21:34,6:04
1768,48,Female,20,22:41,6:47
1769,60,Male,18,21:08,6:13
1770,43,Female,19,21:16,5:47
1771,21,Male,22,22:43,5:30
1772,19,Female,23,23:07,5:40
1773,65,Male,23,21:32,7:15
1774,34,Female,19,22:08,6:20
1775,50,Female,25,22:44,5:19
1776,49,Male,20,23:56,7:32
1777,45,Female,19,23:37,5:32
1778,19,Female,25,23:23,5:47
1779,54,Female,21,22:31,6:18
1780,26,Female,20,21:40,7:30
1781,36,Male,25,21:30,5:18
1782,48,Female,21,22:01,6:56
1783,64,Female,18,21:44,5:43
1784,43,Male,22,21:56,7:41
1785,55,Female,22,22:24,6:55
1786,42,Female,23,23:36,6:02
1787,60,Female,21,21:01,6:21
1788,54,Male,23,23:48,6:29
1789,25,Female,19,21:04,7:52
1790,23,Female,23,21:40,5:40
1791,34,Female,21,22:01,5:38
1792,29,Male,22,23:21,6:01
1793,35,Male,21,22:39,7:37
1794,23,Female,22,22:36,5:10
1795,48,Male,24,23:47,6:28
1796,24,Male,18,21:27,6:34
1797,49,Female,19,23:26,5:26
1798,21,Female,21,22:37,7:40
1799,21,Female,18,21:24,6:30
1800,44,Female,22,21:11,5:33
1801,50,Female,22,23:03,7:32
1802,60,Male,19,21:02,5:45
1803,33,Male,19,22:16,5:13
1804,53,Male,18,21:21,7:51
1805,47,Female,18,21:28,7:40
1806,50,Female,25,22:01,5:33
1807,35,Male,24,21:21,6:48
1808,58,Male,19,22:10,7:39
1809,37,Female,19,22:19,6:46
1810,57,Female,21,23:13,5:41
1811,19,Female,21,23:55,7:19
1812,62,Female,21,23:28,7:52
1813,57,Female,23,21:21,6:07
1814,36,Female,22,21:16,5:16
1815,63,Female,25,21:47,6:52
1816,63,Male,19,22:55,5:47
1817,27,Female,20,21:37,5:40
1818,61,Male,22,22:13,6:34
1819,65,Male,21,21:47,5:52
1820,50,Male,21,23:50,5:56
1821,31,Male,18,21:49,7:36
1822,26,Female,21,23:40,5:59
1823,46,Male,23,23:21,7:21
1824,42,Female,25,21:06,5:10
1825,31,Male,25,22:16,7:52
1826,46,Female,24,22:25,6:37
1827,53,Male,18,23:38,6:59
1828,58,Female,20,23:20,5:14
1829,20,Male,24,23:12,6:12
1830,29,Female,19,22:19,5:32
1831,29,Female,24,22:57,6:35
1832,43,Female,25,21:55,6:19
1833,56,Female,23,23:11,6:32
1834,54,Female,19,21:52,7:31
1835,42,Female,22,22:46,6:35
1836,31,Female,22,22:13,5:49
1837,20,Female,20,21:23,7:08
1838,63,Female,20,22:24,6:43
1839,60,Male,19,22:59,7:24
1840,64,Female,22,23:26,6:57
1841,18,Male,18,21:03,5:23
1842,45,Male,23,23:38,5:56
1843,30,Male,20,23:51,5:02
1844,53,Male,18,21:04,7:30
1845,24,Male,22,23:04,7:37
1846,22,Female,24,21:01,6:39
1847,26,Female,18,23:04,5:38
1848,35,Male,21,23:26,6:29
1849,36,Female,20,22:23,7:08
1850,48,Male,19,23:01,6:09
1851,28,Male,21,21:16,7:43
1852,23,Female,22,21:48,6:40
1853,64,Male,18,21:30,5:10
1854,26,Female,23,22:53,5:13
1855,23,Female,21,23:26,7:53
1856,51,Female,19,23:52,6:34
1857,42,Female,24,23:35,7:14
1858,50,Female,20,23:08,6:00
1859,32,Male,22,21:55,7:04
1860,28,Female,21,22:02,6:19
1861,25,Male,19,22:17,5:16
1862,27,Male,23,21:38,7:37
1863,21,Female,22,21:46,7:52
1864,29,Female,25,22:25,7:15
1865,61,Male,18,23:35,5:51
1866,50,Female,19,21:27,6:38
1867,59,Female,18,21:46,7:30
1868,62,Female,20,21:40,6:04
1869,49,Male,25,21:48,5:35
1870,42,Female,20,23:41,7:19
1871,34,Female,23,23:07,6:08
1872,52,Male,24,21:09,5:20
1873,59,Male,25,22:51,5:55
1874,63,Male,22,23:48,5:13
1875,65,Female,25,21:20,7:47
1876,52,Female,20,23:54,5:01
1877,49,Female,20,22:28,6:16
1878,43,Female,19,22:26,7:58
1879,50,Female,23,23:04,5:42
1880,47,Male,21,21:43,6:41
1881,60,Female,23,21:02,7:18
1882,42,Male,20,23:10,5:05
1883,45,Female,21,21:57,7:53
1884,29,Female,21,22:27,5:14
1885,45,Male,24,23:42,7:34
1886,21,Male,24,22:49,7:43
1887,64,Female,22,22:35,5:28
1888,40,Male,23,23:14,5:51
1889,49,Female,22,22:54,5:25
1890,39,Female,19,23:45,6:36
1891,25,Female,25,23:30,6:38
1892,47,Female,24,22:20,6:30
1893,22,Male,20,21:34,6:02
1894,46,Female,20,21:47,6:59
1895,31,Female,19,23:59,6:06
1896,23,Female,25,23:53,7:36
1897,49,Female,24,21:55,7:51
1898,63,Female,24,22:10,7:42
1899,51,Female,23,23:03,7:31
1900,54,Male,20,23:03,6:35
1901,30,Male,25,22:39,7:36
1902,60,Male,21,21:40,5:46
1903,24,Male,18,21:53,5:21
1904,25,Male,22,21:19,5:17
1905,59,Male,19,23:57,6:28
1906,59,Male,21,23:02,6:59
1907,48,Female,23,21:08,6:08
1908,25,Female,24,22:05,5:34
1909,29,Female,25,21:21,6:21
1910,41,Male,21,21:11,6:29
1911,44,Male,18,21:43,6:10
1912,39,Female,21,22:57,5:14
1913,55,Female,24,22:22,5:10
1914,36,Male,19,22:02,7:51
1915,38,Male,23,23:46,5:08
1916,25,Male,18,21:54,5:31
1917,34,Male,25,22:48,6:13
1918,56,Female,18,22:31,5:55
1919,57,Male,24,21:18,6:22
1920,60,Male,22,22:48,6:24
1921,31,Male,20,22:32,6:23
1922,29,Male,18,21:29,5:57
1923,57,Male,19,23:12,5:09
1924,50,Male,20,22:24,5:20
1925,20,Male,22,22:50,6:12
1926,36,Female,22,22:33,7:20
1927,51,Female,18,21:10,5:46
1928,46,Male,23,21:36,5:04
1929,64,Female,19,23:46,7:52
1930,35,Female,23,23:06,6:51
1931,63,Male,18,23:34,7:19
1932,21,Male,20,22:47,7:39
1933,53,Female,18,23:21,6:13
1934,19,Female,20,23:34,6:53
1935,26,Female,25,22:48,6:00
1936,26,Male,24,22:25,5:20
1937,32,Female,19,23:21,5:25
1938,36,Male,21,22:05,6:47
1939,42,Female,19,22:16,7:22
1940,47,Female,20,23:04,6:30
1941,22,Female,24,21:59,7:46
1942,43,Male,25,23:35,6:01
1943,28,Male,21,21:50,6:00
1944,53,Male,19,22:06,5:14
1945,64,Female,20,22:49,6:57
1946,44,Male,18,21:16,7:06
1947,31,Female,25,23:43,7:25
1948,38,Male,25,21:35,7:41
1949,39,Female,22,21:05,5:56
1950,18,Female,25,21:01,6:17
1951,40,Male,24,23:00,5:17
1952,32,Female,25,23:02,5:07
1953,65,Male,22,22:27,6:08
1954,55,Female,20,22:26,6:40
1955,29,Male,22,22:08,5:51
1956,30,Male,21,21:16,5:04
1957,21,Male,23,22:25,6:34
1958,55,Female,21,23:31,5:14
1959,52,Female,23,23:53,7:33
1960,39,Female,19,23:07,7:27
1961,65,Male,19,21:05,6:16
1962,26,Male,25,21:10,5:48
1963,54,Female,21,21:10,7:43
1964,35,Female,22,21:45,6:25
1965,28,Male,21,23:11,6:21
1966,21,Female,20,23:23,7:54
1967,62,Female,23,21:20,7:49
1968,32,Male,18,21:12,6:54
1969,24,Male,18,22:18,6:48
1970,53,Female,18,22:37,7:25
1971,35,Male,24,23:39,5:03
1972,32,Female,24,23:43,5:22
1973,30,Female,23,22:02,5:03
1974,38,Male,19,21:49,7:56
1975,23,Female,20,22:11,5:48
1976,32,Female,23,21:42,7:05
1977,46,Male,20,23:10,5:37
1978,57,Female,20,22:15,5:01
1979,54,Female,24,22:23,5:10
1980,36,Female,18,22:36,7:52
1981,64,Male,18,21:27,7:32
1982,63,Female,23,23:50,7:50
1983,62,Female,24,23:14,7:43
1984,58,Female,22,21:43,5:42
1985,57,Male,22,23:46,5:17
1986,24,Male,22,23:08,7:54
1987,22,Male,24,23:02,5:39
1988,23,Female,24,23:31,6:58
1989,32,Female,18,21:10,7:48
1990,23,Male,20,21:29,5:17
1991,43,Female,20,23:43,5:41
1992,33,Female,23,22:22,5:54
1993,30,Male,18,22:47,6:38
1994,18,Female,21,23:58,5:52
1995,28,Female,22,22:59,5:04
1996,47,Female,21,22:19,6:27
1997,21,Male,19,22:52,6:26
1998,35,Male,23,21:09,5:35
1999,54,Male,23,22:15,7:12
2000,31,Female,25,22:02,6:23
2001,22,Female,23,22:47,5:42
2002,36,Female,21,22:50,5:54
2003,27,Male,19,23:25,6:18
2004,52,Male,20,21:32,7:34
2005,29,Female,19,22:56,7:09
2006,34,Female,21,21:25,5:44
2007,58,Male,18,23:12,6:35
2008,51,Female,24,22:51,6:16
2009,18,Male,23,23:34,5:29
2010,21,Male,21,22:25,5:43
2011,46,Female,18,22:21,5:26
2012,51,Male,20,23:52,6:49
2013,31,Female,25,23:32,6:21
2014,22,Female,18,22:14,7:04
2015,33,Female,18,22:42,7:16
2016,34,Male,21,22:20,5:31
2017,53,Female,23,21:24,7:50
2018,35,Male,25,22:57,7:26
2019,53,Male,24,22:59,6:18
2020,36,Male,18,21:50,5:54
2021,50,Male,18,21:01,6:04
2022,28,Female,25,21:11,6:26
2023,22,Male,21,22:50,5:43
2024,64,Male,23,21:30,5:50
2025,60,Female,24,23:06,6:14
2026,56,Male,25,21:19,5:30
2027,35,Female,24,21:56,7:23
2028,63,Male,20,21:25,7:15
2029,49,Female,20,22:10,7:03
2030,18,Female,18,21:29,5:43
2031,22,Female,18,21:58,7:50
2032,26,Male,21,21:25,5:18
2033,21,Male,20,23:49,7:43
2034,65,Female,23,23:58,6:12
2035,41,Female,23,21:48,5:52
2036,39,Male,18,23:09,6:03
2037,27,Female,20,23:21,6:17
2038,47,Female,18,22:55,6:01
2039,25,Male,19,21:41,7:39
2040,61,Male,19,23:59,6:24
2041,19,Male,18,23:41,6:47
2042,49,Female,21,21:17,6:34
2043,49,Male,20,22:46,7:07
2044,41,Male,21,21:57,6:18
2045,45,Female,18,23:30,5:43
2046,51,Female,21,21:20,7:20
2047,34,Female,21,23:23,5:21
2048,33,Male,19,21:35,6:41
2049,37,Male,24,21:37,5:50
2050,36,Female,21,23:50,6:50
2051,27,Male,24,21:48,7:44
2052,64,Female,25,21:36,6:29
2053,32,Female,23,21:54,5:35
2054,63,Female,23,21:37,7:49
2055,36,Male,25,21:33,5:31
2056,58,Male,24,21:31,6:10
2057,23,Male,23,23:04,6:39
2058,35,Male,20,21:59,6:04
2059,38,Male,23,21:06,6:16
2060,62,Female,25,23:22,6:36
2061,25,Female,22,22:34,6:59
2062,32,Male,20,21:43,5:38
2063,56,Male,18,23:36,7:53
2064,59,Female,18,23:15,5:55
2065,58,Female,19,23:46,5:49
2066,46,Male,24,21:43,6:59
2067,30,Male,22,22:56,5:27
2068,26,Male,20,21:49,7:27
2069,63,Male,20,23:24,6:18
2070,39,Female,18,22:48,7:25
2071,41,Female,18,23:43,7:42
2072,32,Male,20,21:31,6:10
2073,36,Female,23,21:01,7:52
2074,21,Male,25,23:49,5:07
2075,44,Female,19,23:01,7:29
2076,29,Female,20,23:24,6:16
2077,27,Female,24,22:17,5:34
2078,65,Male,23,21:52,5:06
2079,51,Male,24,21:04,5:02
2080,28,Male,23,22:49,5:49
2081,47,Male,19,22:43,7:36
2082,35,Female,20,22:55,6:18
2083,45,Female,20,23:09,7:07
2084,24,Male,21,22:25,5:18
2085,56,Male,22,22:25,5:51
2086,21,Female,19,23:05,5:17
2087,21,Male,20,23:06,5:29
2088,51,Male,23,23:58,5:56
2089,25,Female,22,21:12,7:24
2090,48,Female,19,21:03,5:56
2091,18,Female,18,23:59,7:44
2092,39,Female,25,21:29,5:42
2093,18,Male,25,22:00,7:05
2094,43,Male,18,23:12,5:51
2095,38,Male,25,23:00,5:28
2096,51,Male,20,22:13,5:05
2097,58,Male,19,22:50,6:58
2098,44,Male,24,21:42,5:47
2099,24,Male,23,21:59,5:56
2100,42,Female,21,23:59,5:34
2101,44,Male,21,21:07,6:13
2102,47,Male,25,21:01,6:46
2103,60,Female,23,21:00,7:07
2104,24,Female,25,22:00,7:25
2105,60,Male,24,23:03,5:01
2106,42,Female,25,23:19,6:39
2107,34,Male,23,21:34,5:47
2108,52,Male,24,21:50,6:02
2109,25,Female,18,23:33,5:50
2110,65,Male,21,22:26,7:02
2111,22,Female,25,22:30,7:10
2112,38,Female,21,23:11,6:28
2113,30,Male,19,22:54,5:20
2114,28,Male,21,23:46,7:34
